ID,Quantity_Sold_(kilo)
38409,27.056
38410,0.302
38402,11.428
38460,38.0
38459,10.0
38455,15.0
38457,13.0
38456,8.0
38461,0.37
38458,5.0
38462,0.825
38467,30.429
38464,40.257
38465,12.613
38466,4.151
38468,16.0
38469,12.0
38470,3.797
38471,33.0
38454,10.0
38463,4.0
38453,1.0
38452,1.25
38451,20.002
38434,0.72
38435,5.127
38436,11.56
38437,13.067
38438,17.027
38439,0.57
38440,32.196
38441,9.35
38433,1.051
38443,14.305
38444,11.377
38445,7.0
38446,3.607
38447,2.3040000000000003
38448,3.0
38449,32.475
38450,28.0
38442,40.0
38498,3.0
38497,21.0
38493,27.0
38495,11.0
38494,4.0
38499,84.296
38496,3.0
38500,10.057
38505,0.389
38502,21.609
38503,13.0
38504,10.0
38506,3.624
38507,7.672
38508,2.2279999999999998
38509,57.0
38492,2.0
38501,5.062
38491,8.0
38473,6.731
38489,12.0
38490,13.0
38472,7.427
38474,13.785
38475,23.892
38477,9.285
38478,58.0
38479,3.87
38480,9.591
38476,31.92
38482,1.84
38483,2.248
38484,1.0
38485,19.561
38486,16.0
38487,20.579
38481,3.0
38488,3.249
38542,0.207
38541,48.0
38540,3.0
38539,3.0
38536,8.0
38537,10.0
38535,25.0
38543,6.0
38538,1.0
38544,78.08
38552,7.857
38546,5.958
38547,47.649
38548,16.0
38549,18.0
38550,1.0
38555,67.0
38551,2.066
38553,2.386
38554,4.469
38534,4.0
38545,11.466
38533,10.0
38514,11.893
38531,12.0
38532,2.0
38511,5.019
38512,0.668
38513,17.740000000000002
38515,28.709
38516,33.993
38517,8.659
38518,45.0
38519,4.885
38520,6.209
38510,8.241999999999999
38522,1.0
38523,1.67
38524,3.0
38525,32.723
38526,18.0
38527,24.427
38528,2.658
38529,47.0
38530,7.0
38521,5.306
38583,3.0
38582,0.45499999999999996
38581,32.0
38577,18.0
38579,8.0
38578,4.0
38584,54.422
38580,1.0
38585,3.612
38590,1.0
38587,17.388
38588,19.0
38589,14.0
38591,0.843
38592,2.712
38593,5.755
38594,2.989
38595,53.0
38586,2.331
38576,4.0
38574,14.0
38573,14.0
38575,5.0
38556,8.205
38557,0.288
38558,8.883000000000001
38559,14.652
38561,34.851
38562,9.439
38563,30.0
38560,16.283
38565,3.87
38566,1.989
38567,3.0
38568,26.236
38569,7.0
38570,15.193
38571,26.0
38564,4.356
38572,14.0
38624,44.555
38623,4.0
38622,0.648
38618,14.0
38620,5.0
38619,2.0
38625,7.833
38621,17.0
38626,4.1530000000000005
38635,41.0
38628,23.0
38629,15.0
38630,1.0
38631,0.648
38632,4.303
38633,3.134
38634,0.161
38617,6.0
38627,15.666
38616,20.0
38611,19.0
38614,4.0
38597,10.391
38598,13.82
38599,35.565
38600,11.696
38601,21.0
38602,3.587
38603,3.0
38604,1.626
38596,8.921
38606,5.0
38607,28.649
38608,16.0
38609,15.515
38610,35.0
38615,2.0
38612,11.0
38613,11.0
38605,2.0
38663,73.786
38662,1.0
38658,1.0
38660,0.7090000000000001
38659,41.0
38664,5.061
38661,0.388
38665,4.417
38670,5.53
38667,36.0
38668,22.0
38669,1.0
38671,2.74
38672,1.2650000000000001
38673,3.0
38674,61.0
38657,2.0
38666,24.843
38655,6.0
38656,13.0
38640,14.618
38654,27.0
38636,11.582
38637,11.65
38638,22.436
38639,34.956
38641,32.0
38642,6.0
38644,4.0
38643,2.0
38646,21.0
38647,24.615
38648,48.0
38649,30.0
38650,13.0
38651,4.0
38652,17.0
38653,2.0
38645,30.855
38704,0.489
38706,8.0
38705,0.95
38703,61.0
38698,29.0
38700,9.0
38699,5.0
38707,100.001
38702,2.0
38708,6.993
38718,5.0
38710,28.959
38711,35.0
38712,21.0
38713,2.0
38714,2.091
38715,5.582
38716,2.874
38717,2.0
38719,81.0
38709,8.333
38697,2.0
38701,9.0
38695,2.0
38676,5.742
38677,16.444
38678,22.982
38679,60.162
38680,11.799
38681,52.0
38682,4.423
38683,1.0
38684,4.369
38685,7.4350000000000005
38675,7.401
38687,4.0
38686,2.0
38694,16.0
38693,12.0
38692,19.0
38696,13.0
38690,23.08
38689,31.0
38688,43.838
38691,66.0
38764,65.0
38744,2.0
38745,14.0
38746,5.0
38747,1.0
38748,26.0
38749,0.376
38750,7.0
38751,68.528
38752,3.864
38755,15.519
38754,0.8780000000000001
38756,14.0
38757,13.0
38759,3.175
38760,0.891
38761,0.92
38762,1.0
38763,4.0
38743,21.0
38753,6.228
38758,1.9529999999999998
38741,5.0
38740,1.0
38742,5.0
38720,1.587
38721,11.144
38722,9.705
38723,12.338
38724,22.980999999999998
38726,27.0
38727,4.868
38728,1.0
38729,8.08
38725,10.068
38731,1.855
38730,6.993
38738,27.0
38737,15.0
38736,44.0
38739,18.0
38734,21.0
38733,38.362
38732,4.0
38735,8.269
38797,3.449
38789,17.0
38790,3.0
38791,38.0
38792,0.388
38793,1.177
38795,68.785
38796,4.263
38798,0.259
38788,7.0
38800,25.0
38801,12.0
38802,1.0
38803,1.974
38804,5.251
38805,0.359
38806,1.0
38807,5.0
38808,50.0
38799,20.475
38787,24.0
38794,1.0
38785,3.0
38765,6.282
38766,8.611
38767,19.116
38768,23.672
38769,11.295
38770,22.0
38771,5.895
38772,1.0
38773,4.637
38774,9.072000000000001
38786,4.0
38776,2.0
38775,3.342
38783,17.0
38782,19.0
38781,37.0
38784,7.0
38779,30.0
38778,35.354
38777,5.0
38780,31.284
38835,5.0
38843,8.253
38836,5.0
38837,2.0
38838,13.0
38840,1.558
38841,5.0
38842,66.604
38844,2.7560000000000002
38849,0.146
38846,21.0
38847,11.0
38848,2.0
38834,6.0
38850,2.012
38851,4.601
38852,4.19
38853,1.0
38854,20.0
38855,60.0
38845,15.351
38832,1.0
38839,1.767
38830,2.0
38831,1.0
38809,3.1870000000000003
38810,8.167
38811,10.157
38812,20.701
38813,27.558
38814,4.525
38815,27.0
38816,4.9879999999999995
38817,4.0
38818,5.567
38833,31.0
38820,0.611
38821,1.0
38822,2.0
38823,35.04
38824,20.0
38825,25.514
38826,48.0
38827,13.0
38828,12.0
38829,7.0
38819,8.547
38890,55.711
38889,3.0
38888,0.401
38887,0.765
38882,15.0
38885,2.0
38884,5.0
38883,1.0
38891,6.846
38886,49.0
38892,2.292
38897,1.8519999999999999
38894,24.0
38895,10.0
38896,2.0
38898,2.951
38899,2.774
38900,0.9179999999999999
38901,2.0
38902,4.0
38903,20.0
38881,4.0
38893,12.137
38904,57.0
38879,2.0
38878,2.0
38880,27.0
38856,4.454
38857,3.656
38858,13.147
38859,13.758000000000001
38860,24.575
38861,2.894
38863,4.882
38864,1.0
38865,0.28600000000000003
38866,8.254
38862,26.0
38868,2.0
38867,4.106
38876,6.0
38875,8.0
38874,29.0
38873,41.0
38877,4.0
38871,26.0
38870,23.236
38869,4.0
38872,20.642
38937,2.399
38929,10.0
38930,3.0
38931,3.0
38932,32.0
38933,0.995
38934,3.0
38935,58.333
38936,4.452
38938,0.368
38950,63.0
38940,38.0
38941,18.0
38942,2.0
38943,2.374
38944,1.998
38945,3.859
38946,0.895
38947,2.0
38948,5.0
38949,22.0
38939,19.771
38928,4.0
38926,2.0
38925,2.0
38927,30.0
38905,5.0
38906,5.805
38907,9.484
38908,9.998
38909,22.518
38911,23.0
38912,3.7840000000000003
38913,0.395
38914,14.89
38910,1.973
38916,2.0
38915,2.1189999999999998
38923,7.0
38922,11.0
38921,29.0
38924,2.0
38919,18.397
38918,21.0
38917,32.508
38920,37.0
38984,0.41
38976,6.0
38977,3.0
38978,46.0
38996,99.0
38980,16.0
38981,63.078
38982,4.221
38983,6.839
38985,15.392
38975,2.0
38987,16.0
38988,2.0
38989,2.701
38990,7.566
38991,1.85
38992,0.306
38993,6.0
38994,3.0
38995,17.0
38986,37.0
38974,28.0
38979,0.538
38972,44.0
38951,5.0009999999999994
38952,5.164000000000001
38953,14.182
38954,24.181
38955,38.82
38956,8.194
38957,67.0
38958,4.718
38959,1.0
38960,17.914
38973,7.0
38962,2.0
38963,48.009
38964,33.0
38965,35.141
38966,56.0
38967,28.0
38968,9.0
38969,10.0
38970,2.0
38971,4.0
38961,5.971
39030,77.243
39029,12.0
39028,1.826
39023,3.0
39026,63.0
39025,5.0
39024,12.0
39031,2.646
39027,0.903
39032,4.0440000000000005
39038,10.57
39034,20.122
39035,50.0
39036,13.0
39037,2.0
39039,2.809
39040,7.0
39041,1.0
39042,18.0
39043,81.0
39022,9.0
39033,0.752
39021,5.0
39019,1.0
38997,7.785
39020,34.0
38998,7.174
38999,18.003
39000,19.258
39001,35.055
39002,9.692
39004,9.559
39005,4.0
39006,9.765
39007,6.287
39003,50.0
39009,3.0
39008,2.0
39017,2.0
39016,11.0
39015,8.0
39014,24.0
39018,2.0
39012,22.901
39011,29.0
39010,33.523
39013,52.0
39076,1.187
39068,2.0
39069,52.0
39070,1.084
39071,2.012
39072,3.0
39073,78.271
39074,2.037
39075,6.081
39077,20.668
39067,12.0
39079,22.0
39080,7.0
39081,3.797
39082,13.852
39083,2.58
39084,0.786
39085,4.0
39086,8.0
39087,56.0
39078,41.0
39066,1.0
39063,4.0
39064,12.0
39044,16.647
39045,11.853
39046,15.504
39047,7.777
39048,38.0
39049,9.305
39050,3.0
39051,12.37
39052,8.1
39053,6.0
39065,12.0
39055,18.0
39056,18.056
39057,38.0
39058,27.0
39059,21.0
39060,4.0
39061,4.0
39062,27.0
39054,29.57
39119,45.258
39118,1.0
39117,1.033
39113,3.0
39115,2.0
39114,9.0
39120,1.903
39112,19.0
39116,35.0
39121,2.555
39125,11.0
39123,14.781
39124,35.0
39126,1.0
39127,3.97
39128,12.765
39129,2.192
39130,4.0
39111,1.0
39132,41.0
39122,0.426
39131,11.0
39110,5.0
39108,2.0
39109,29.0
39088,4.039
39089,3.191
39090,9.044
39091,15.873
39092,4.932
39094,6.4239999999999995
39095,0.5660000000000001
39096,16.488
39097,2.565
39093,45.0
39099,3.0
39098,1.0
39106,6.0
39105,6.0
39104,10.0
39107,1.0
39102,8.67
39101,19.0
39100,19.131
39103,40.0
39163,40.64
39156,2.0
39157,11.0
39175,37.0
39159,28.0
39160,0.182
39161,1.4180000000000001
39162,2.0
39164,3.654
39155,13.0
39166,14.53
39167,29.0
39168,17.0
39169,2.0
39170,1.9080000000000001
39171,10.675
39172,0.441
39173,6.0
39174,11.0
39165,2.569
39154,4.0
39158,3.0
39152,2.0
39133,4.596
39134,3.9290000000000003
39135,5.926
39136,13.313
39137,4.224
39138,18.0
39139,8.072
39140,1.0
39141,0.173
39153,32.0
39143,0.295
39144,2.0
39145,28.357
39146,29.0
39147,8.11
39148,33.0
39149,8.0
39150,7.0
39151,7.0
39142,7.5200000000000005
39206,3.249
39205,3.423
39204,39.291
39200,3.0
39202,1.838
39201,25.0
39207,0.452
39203,2.0
39208,13.45
39213,1.005
39210,10.0
39211,1.807
39212,7.197
39214,0.373
39215,2.0
39216,21.0
39217,48.0
39199,9.0
39209,27.0
39197,17.0
39198,3.0
39195,2.0
39196,6.0
39176,5.383
39177,7.068
39178,12.259
39179,4.875
39180,38.0
39182,1.0
39183,2.23
39184,7.666
39185,3.0
39181,8.773
39187,16.0
39188,10.099
39189,0.5980000000000001
39190,25.0
39191,16.0
39192,5.0
39193,5.0
39194,26.0
39186,19.238
39252,5.009
39251,5.964
39250,41.601
39249,1.0
39245,12.0
39247,1.686
39246,27.0
39244,3.0
39253,0.401
39266,49.0
39254,11.88
39264,2.0
39256,17.0
39257,14.0
39258,2.0
39259,3.0
39260,3.433
39261,1.6400000000000001
39262,1.256
39263,3.84
39265,17.0
39243,18.0
39255,31.0
39242,8.0
39248,1.804
39240,3.0
39218,0.081
39219,6.247
39220,7.993
39221,15.167
39222,21.769000000000002
39223,24.0
39224,8.182
39225,1.0
39226,9.998
39227,0.459
39228,1.0
39241,16.0
39230,21.151
39231,24.0
39232,6.069
39233,1.216
39234,0.288
39235,35.0
39236,16.0
39237,8.0
39238,4.0
39239,1.0
39229,4.0
39303,34.167
39302,1.0
39301,1.077
39300,26.0
39295,6.0
39298,7.0
39297,2.0
39296,21.0
39304,2.394
39294,1.0
39299,3.0
39305,3.1959999999999997
39310,18.0
39307,9.553
39308,28.0
39309,12.0
39311,3.0
39312,0.40900000000000003
39313,4.711
39314,2.2489999999999997
39315,0.466
39316,2.0
39293,20.0
39318,43.0
39306,1.815
39317,15.0
39292,3.0
39290,5.0
39291,3.0
39267,5.4239999999999995
39268,9.684
39269,11.841000000000001
39270,15.053
39271,19.116
39272,5.1
39274,9.844
39275,4.0
39276,0.405
39277,4.32
39273,21.0
39279,3.57
39278,8.127
39288,5.0
39287,5.0
39286,25.0
39285,0.886
39289,3.0
39283,18.0
39282,25.938
39281,4.0
39280,1.0
39284,12.955
39354,4.0
39346,3.0
39347,16.0
39367,65.0
39348,1.0
39349,6.0
39350,5.0
39351,38.0
39352,0.845
39353,1.7790000000000001
39355,41.617
39345,21.0
39357,3.851
39358,10.962
39359,28.0
39360,1.0
39361,15.0
39362,2.0
39363,2.177
39364,0.476
39365,1.238
39366,12.0
39356,1.975
39344,2.0
39338,39.0
39342,3.0
39319,2.149
39320,5.874
39321,15.154
39322,13.049
39323,23.471
39324,24.681
39325,43.0
39326,1.01
39327,0.273
39328,8.363
39329,9.852
39343,2.0
39331,1.0
39341,5.0
39340,20.0
39339,12.0
39337,1.818
39330,1.0
39335,1.517
39334,3.366
39333,20.0
39332,25.669
39336,0.46399999999999997
39402,1.47
39393,7.0
39394,1.0
39395,9.0
39396,2.0
39398,0.702
39399,0.868
39400,1.0
39401,29.927
39403,3.319
39409,4.22
39405,21.0
39406,10.0
39407,8.0
39408,2.0
39392,4.0
39410,2.407
39411,2.557
39412,0.107
39413,10.0
39414,56.0
39404,11.692
39391,21.0
39397,19.0
39389,3.0
39390,3.0
39369,3.493
39370,11.607
39371,9.044
39372,19.649
39373,22.412
39374,34.0
39375,8.052
39376,1.0
39377,0.703
39378,5.272
39368,0.276
39380,2.0
39379,4.0
39387,6.0
39386,13.0
39385,15.0
39388,3.0
39384,34.0
39383,1.08
39382,9.0
39381,21.472
39450,0.315
39442,13.0
39443,12.0
39444,2.0
39445,33.0
39446,0.72
39448,4.0
39449,35.074
39441,1.0
39451,3.789
39456,10.0
39453,5.676
39454,27.0
39455,20.0
39457,1.869
39458,6.772
39459,2.237
39460,0.5549999999999999
39461,20.0
39462,48.0
39440,24.0
39452,1.781
39439,1.0
39447,0.903
39437,5.0
39415,0.514
39416,4.695
39417,8.132
39418,8.228
39419,9.616
39420,17.393
39421,2.459
39422,18.0
39423,9.156
39424,5.0
39425,0.162
39438,3.0
39427,3.0
39426,1.78
39435,13.0
39434,13.0
39433,30.0
39432,1.445
39436,7.0
39430,9.029
39429,19.0
39428,27.145
39431,0.423
39490,6.0
39499,3.0
39491,8.0
39492,8.0
39493,4.0
39494,35.0
39495,0.864
39496,0.439
39497,0.389
39498,0.602
39500,30.589000000000002
39506,10.0
39502,3.25
39503,15.338
39504,32.0
39505,15.0
39507,5.0
39508,1.691
39509,1.68
39510,0.833
39511,0.9359999999999999
39489,29.0
39513,39.0
39501,0.21
39512,14.0
39488,2.0
39486,1.0
39487,2.0
39463,0.495
39464,4.9
39465,9.782
39466,11.726
39467,15.861
39468,21.708
39470,30.0
39471,10.227
39472,0.177
39473,1.546
39469,2.341
39475,1.0
39474,12.895
39484,5.0
39483,11.0
39482,16.0
39481,18.0
39485,3.0
39479,0.184
39478,8.0
39477,29.21
39476,2.0
39480,1.343
39550,3.8659999999999997
39541,5.0
39542,5.0
39543,20.0
39544,0.184
39545,0.702
39546,0.646
39547,0.528
39548,1.0
39549,40.294
39551,8.55
39540,1.0
39553,14.0
39554,11.0
39555,4.0
39556,1.737
39557,7.382
39558,4.579000000000001
39559,0.8220000000000001
39560,1.0
39561,10.0
39562,41.0
39552,10.0
39539,13.0
39519,26.0
39537,24.0
39515,9.159
39516,12.876
39517,19.358
39518,22.852
39538,6.0
39520,16.872
39521,7.465
39522,2.459
39523,6.888
39524,1.0
39525,28.396
39514,4.683
39527,0.206
39528,0.8140000000000001
39529,36.0
39530,8.0
39531,19.0
39532,8.0
39533,9.0
39534,1.0
39535,2.0
39536,1.0
39526,6.0
39596,2.0
39595,1.827
39594,0.637
39589,3.0
39592,31.0
39591,1.0
39590,15.0
39597,46.914
39593,0.77
39598,1.6380000000000001
39604,1.0
39600,18.528
39601,4.0
39602,4.0
39603,20.0
39605,3.513
39606,1.317
39607,5.0
39608,9.0
39609,64.0
39588,17.0
39599,4.9110000000000005
39587,5.0
39586,35.0
39585,2.0
39563,3.855
39564,13.967
39565,1.246
39566,10.353
39567,11.18
39568,24.895
39570,21.217
39571,5.784
39572,6.606
39573,2.037
39569,34.0
39575,21.018
39574,3.0
39583,8.0
39582,6.0
39581,20.0
39580,11.0
39584,2.0
39578,1.0470000000000002
39577,3.088
39576,3.0
39579,42.0
39646,7.0
39637,10.0
39638,11.0
39639,1.0
39640,20.0
39641,10.0
39642,13.0
39643,1.199
39644,0.95
39645,3.937
39647,68.6
39659,100.0
39649,28.285
39650,44.0
39651,37.0
39652,26.0
39653,1.0
39654,3.326
39655,0.755
39656,7.0
39657,6.003
39658,18.0
39636,58.0
39648,6.16
39635,3.0
39610,8.323
39633,18.0
39634,7.0
39611,5.101
39612,24.21
39613,7.332
39614,29.519
39615,26.849
39616,45.039
39618,6.7490000000000006
39619,50.0
39620,55.698
39621,10.278
39617,0.986
39623,12.748
39622,1.868
39631,34.0
39630,24.0
39629,78.0
39628,1.6440000000000001
39632,14.0
39626,51.0
39625,43.659
39624,5.0
39627,3.071
39694,1.0
39686,65.0
39687,10.0
39688,14.0
39689,4.0
39690,16.0
39691,1.391
39692,0.915
39693,1.152
39695,40.065
39685,2.0
39697,5.302
39698,38.423
39699,43.0
39700,24.0
39701,4.0
39702,2.722
39703,2.092
39704,7.0
39705,3.552
39707,90.0
39696,1.26
39684,5.0
39706,25.0
39682,16.0
39683,11.0
39661,7.645
39662,16.387999999999998
39663,4.858
39664,12.642
39665,23.161
39666,25.645
39667,0.301
39668,9.324
39669,46.0
39670,11.435
39660,9.017
39672,1.0
39673,8.775
39674,5.965
39675,2.0
39676,23.441
39677,61.0
39678,1.178
39679,0.458
39680,58.0
39681,18.0
39671,7.289
39742,18.0
39741,3.0
39740,3.0
39739,5.0
39734,19.0
39737,2.0
39736,5.0
39735,2.0
39743,2.612
39738,23.0
39744,3.0
39749,16.0
39746,3.674
39747,26.496
39748,22.0
39750,4.0
39751,3.0
39752,4.0
39753,4.005
39754,19.0
39755,71.0
39733,13.0
39745,43.206
39732,43.0
39712,14.872
39730,1.698
39709,13.994
39710,16.759999999999998
39711,4.306
39731,0.563
39713,20.02
39714,23.076
39715,2.4139999999999997
39716,3.923
39717,33.0
39718,21.332
39708,3.926
39720,3.751
39721,12.319
39722,5.041
39723,10.942
39724,0.361
39725,1.0
39726,5.0
39727,24.98
39728,27.0
39729,1.7449999999999999
39719,0.745
39790,9.0
39789,12.0
39788,16.0
39783,14.0
39786,2.0
39785,6.0
39784,8.0
39791,5.425
39787,12.0
39792,3.0
39798,10.0
39794,7.771
39795,15.087
39796,6.0
39797,26.0
39799,1.0
39800,7.0
39801,3.2520000000000002
39802,28.0
39803,60.0
39782,11.0
39793,27.308
39781,32.0
39780,0.288
39762,24.782
39779,3.911
39756,4.5489999999999995
39757,0.401
39758,14.651
39759,15.855
39760,6.855
39761,12.635
39763,28.42
39764,4.345
39766,21.0
39767,38.797
39765,1.33
39769,5.099
39770,15.222
39771,6.345
39772,17.096
39773,0.803
39774,3.0
39775,3.0
39776,17.415
39777,40.0
39778,3.502
39768,1.529
39836,9.0
39839,17.0
39838,20.0
39837,2.0
39835,12.0
39830,1.965
39833,8.0
39832,46.0
39831,0.293
39840,1.278
39834,10.0
39841,0.219
39853,74.0
39843,1.0
39844,46.924
39845,5.727
39846,13.474
39847,34.0
39848,21.0
39849,7.0
39850,13.0
39851,5.779
39852,28.0
39842,9.534
39829,5.063
39805,44.126
39827,41.0
39828,0.349
39804,8.144
39806,35.577
39807,5.882
39808,29.772
39809,4.3999999999999995
39811,28.636
39812,4.357
39813,9.743
39814,38.0
39815,51.338
39810,40.754
39817,10.596
39826,79.447
39816,5.753
39824,10.0
39823,1.0
39822,2.525
39825,7.0
39820,12.119
39819,8.395
39818,21.857
39821,4.171
39890,9.0
39881,0.905
39882,0.368
39883,54.0
39884,37.0
39885,18.0
39886,11.0
39887,16.0
39888,2.0
39889,28.0
39891,25.0
39903,40.0
39893,1.1280000000000001
39894,3.7079999999999997
39895,6.0
39896,50.194
39897,14.379
39898,24.508
39899,39.0
39904,166.0
39901,1.0
39902,8.362
39880,7.312
39892,2.359
39879,0.645
39900,57.0
39877,107.272
39878,77.0
39854,9.498000000000001
39855,93.167
39856,55.337
39857,6.422
39858,46.429
39859,0.551
39860,62.234
39861,61.009
39862,11.044
39863,19.031
39864,44.0
39876,14.0
39866,5.758
39875,15.0
39874,1.262
39873,17.359
39872,17.853
39865,54.237
39870,0.34600000000000003
39869,5.965999999999999
39868,47.437
39867,15.489
39871,18.123
39942,6.0
39933,5.358
39934,0.31899999999999995
39935,115.0
39936,56.0
39937,18.0
39938,37.0
39939,22.0
39940,19.0
39941,210.0
39943,10.0
39949,34.679
39945,0.219
39946,4.0
39947,84.424
39948,17.368
39931,101.0
39950,12.0
39951,45.0
39952,6.0
39953,13.321
39954,6.0
39955,265.0
39944,1.345
39930,148.306
39932,16.084
39928,24.0
39905,17.585
39906,16.923000000000002
39907,15.524000000000001
39908,104.265
39929,11.0
39910,7.475
39911,51.259
39912,100.873
39913,100.996
39914,16.094
39915,50.28
39916,66.0
39909,68.495
39918,4.7059999999999995
39917,49.85
39927,1.0
39925,2.59
39924,47.738
39926,2.34
39922,4.0
39921,4.963
39920,64.215
39919,17.12
39923,17.401
39990,46.0
39976,2.825
39977,48.0
39978,32.0
39979,3.0
39980,7.0
39982,8.0
39987,13.013
39984,2.0
39985,20.576999999999998
39986,0.363
39988,3.0
39989,4.682
39975,8.0
39983,48.0
39973,21.0
39981,1.0
39971,8.967
39972,2.0
39956,9.077
39957,1.928
39958,16.525000000000002
39959,17.629
39960,11.538
39961,21.121
39962,31.08
39974,11.123
39964,12.018
39965,12.0
39966,60.986
39967,2.218
39968,0.239
39969,4.324
39970,0.777
39963,1.3439999999999999
40010,17.0
40011,7.576
40012,3.177
40013,58.0
40014,46.0
40015,19.0
40016,1.0
40021,23.69
40018,59.0
40019,4.0
40009,36.198
40022,8.0
40023,4.165
40024,118.0
40017,2.0
40008,1.0
40020,35.451
40006,2.588
39991,13.11
39993,1.268
39994,0.258
39995,2.636
39996,31.043
39997,17.538
39998,42.328
39992,10.052
40000,0.221
39999,29.756
40005,7.979
40004,4.176
40007,6.9559999999999995
40002,17.0
40001,11.254
40003,64.427
40052,17.0
40040,4.508
40041,7.579
40042,26.0
40043,7.0
40044,61.0
40046,1.0
40047,72.0
40048,5.668
40050,23.19
40051,14.849
40039,27.0
40045,20.0
40049,0.251
40038,69.599
40036,1.115
40037,2.646
40026,6.31
40027,21.085
40028,9.714
40029,25.849
40025,4.407
40031,55.188
40032,8.821
40033,47.0
40034,29.401
40035,6.809
40030,66.231
40072,35.0
40073,8.743
40074,1.674
40075,87.0
40076,1.0
40077,26.0
40078,4.0
40081,23.207
40080,3.0
40082,8.81
40083,24.0
40085,20.0
40071,64.405
40086,32.0
40079,0.735
40084,29.12
40070,7.0
40068,2.415
40069,19.391000000000002
40053,25.576999999999998
40054,12.401
40055,3.807
40057,27.134999999999998
40058,10.434
40059,33.174
40056,7.434
40061,86.136
40062,59.814
40063,12.474
40064,30.0
40065,33.38
40066,4.33
40067,8.483
40060,48.497
40115,3.72
40108,37.0
40110,37.0
40111,9.0
40112,16.0
40113,1.0
40114,40.0
40116,1.29
40125,79.0
40118,12.628
40119,8.921
40120,17.207
40121,31.0
40122,1.61
40123,10.0
40124,3.637
40107,22.0
40117,15.0
40106,55.421
40109,14.0
40104,3.936
40105,18.0
40087,18.322
40088,7.573
40089,14.151
40090,15.345
40092,29.087
40093,3.7479999999999998
40094,27.018
40095,16.967
40091,35.932
40097,43.01
40098,39.43
40099,42.0
40100,71.676
40101,16.095
40102,5.0
40096,39.007
40103,7.917
40160,32.0
40159,8.0
40158,19.0
40157,5.0
40154,54.0
40155,9.0
40152,37.0
40161,3.54
40156,44.0
40162,0.6459999999999999
40172,33.0
40164,12.0
40165,49.103
40166,0.208
40167,0.666
40168,41.0
40169,5.0
40170,3.489
40171,3.0
40173,72.0
40151,0.226
40163,4.702
40150,19.037
40153,5.0
40148,61.296
40126,2.8120000000000003
40127,16.406
40129,0.192
40130,19.689
40131,23.546
40132,8.204
40133,25.868
40134,13.735
40135,45.749
40136,48.26
40137,0.156
40128,14.49
40139,43.0
40138,21.102
40147,6.0
40146,2.0
40145,22.868
40149,33.0
40143,33.209
40142,5.0
40141,11.556000000000001
40140,46.976
40144,6.174
40196,67.0
40197,10.0
40198,27.0
40199,1.0
40200,16.0
40201,11.0
40202,48.0
40203,1.9180000000000001
40204,1.679
40206,6.0
40207,8.097
40208,28.0
40210,5.0
40211,7.522
40212,9.0
40213,2.0
40195,5.0
40214,70.0
40205,0.9790000000000001
40209,29.0
40193,29.0
40192,26.0
40194,5.0
40174,8.626
40175,6.956
40176,24.057
40177,6.183
40179,33.914
40180,36.568
40181,10.527000000000001
40182,48.0
40178,17.14
40184,8.865
40183,65.672
40190,23.0
40189,46.289
40188,12.0
40191,5.753
40186,9.712
40185,4.305
40187,1.0
40248,1.435
40239,2.0
40240,53.0
40242,21.0
40243,15.0
40244,9.0
40245,28.0
40246,4.427
40247,2.57
40249,4.0
40259,61.0
40251,4.09
40252,16.659
40253,32.0
40254,19.0
40255,10.0
40256,1.767
40257,3.0
40258,9.0
40238,3.0
40250,38.909
40237,35.0
40241,6.0
40235,6.6770000000000005
40215,11.026
40216,7.803
40217,4.378
40218,0.338
40219,5.672
40220,13.391
40221,1.907
40222,11.172
40223,23.59
40224,23.493
40236,9.0
40226,38.495
40225,32.0
40234,18.0
40232,5.0
40231,1.0
40233,38.25
40229,4.704
40228,11.068
40227,1.0
40230,2.276
40284,5.0
40291,0.808
40285,9.0
40286,17.0
40288,26.0
40289,2.356
40290,1.987
40292,3.0
40297,19.0
40294,5.281
40295,20.176
40296,40.0
40283,35.0
40298,5.0
40299,3.434
40300,1.0
40301,11.0
40302,49.0
40293,36.663
40282,5.0
40287,8.0
40281,5.0
40280,28.0
40260,8.154
40261,2.8890000000000002
40262,10.741
40263,4.507
40264,11.545
40266,22.775
40267,23.0
40268,4.9
40269,1.0
40265,22.51
40271,5.6290000000000004
40272,0.9790000000000001
40273,1.0
40274,5.0
40275,39.358
40276,23.0
40277,8.213000000000001
40278,36.0
40270,7.25
40279,19.0
40334,46.0
40333,12.0
40332,13.0
40331,9.0
40327,9.0
40329,39.0
40328,6.0
40335,1.773
40330,6.0
40336,3.4530000000000003
40326,24.0
40338,2.0
40339,23.654
40340,4.576
40341,15.233
40342,21.0
40343,16.0
40344,5.0
40345,1.0
40346,2.625
40348,36.0
40337,0.495
40347,16.0
40325,30.0
40323,8.848
40303,1.053
40304,2.2720000000000002
40305,2.169
40306,7.451
40307,8.325
40308,5.195
40309,7.8500000000000005
40310,22.269
40311,21.594
40312,22.0
40324,25.0
40314,3.0
40315,0.067
40316,8.404
40317,2.8979999999999997
40318,2.191
40319,1.0
40320,7.0
40321,23.588
40322,14.0
40313,17.918
40378,3.0
40377,20.0
40376,5.0
40372,7.0
40374,3.0
40373,5.0
40379,9.0
40375,33.0
40380,39.0
40385,12.542
40382,3.0
40383,30.511
40384,5.835
40386,12.0
40387,2.0
